TWEET,USER_ID,TWEET_ID,TWT_POST_DT,USER_NM,USER_ACCT,FOLLOWER_CNT,FRIENDS_CNT,LOCATION,ACCT_CREATE_DT,GEO_ENABLED,USER_URL,RETWEET_CNT,COMPSENTIMENT,POSSENTIMENT,NEGSENTIMENT,NEUSENTIMENT,SENTIMENT_OA,POSCNT,NEGCNT,BLOBPOL,BLOBSUB,COORDINATES,VERIFIED_USER,TOTAL POSTS,IS REPLY,REPLY TO,HASHTAGS
@PelosiSquadFive @ReginaA1981 @WolvesforKamala @WillieEverstop @TiredInOR4Now @albyselkie @chrislongview @mitchellscomet @Mel_Ankoly @MBATurner @michellem @SoFearMe @doctor_eon @lindzlizbeth @__WeStandUnited @Ms_MMMJ @bbowers73 @elizlipp @saradani @Like_H2O @lillymw @Kalarigamerchic @Geechie4Kamala @DiogenesTerp @BouffantBlessed @MzSailiante @LBarkbeth @VeeCeeMurphy76 @acidsaltydame @ccotenj @total_janarchy @abruin00 @Mrchmadnes @magi_jay @HelenaHooter @CathLeFrere @chrisdameanor19 @skynetesq @DianaTremaine82 @pissyrabbit @MJFan33607 @PeachyKnitter62 @dire_wolves @Needle_of_Arya @OutstandingWC @bhueypdx @MaryjoShrout @Ludovicleroi @AccioBooks @_talia_t She’s getting hit tonight...her responses have been tepid at best. Booker is having a good night.,372993357,1156739274152271872,08/01/2019 01:31,ED,maizenblu52,81,1008,Chicagoland,09/13/2011 20:05,True,,0,0.7964,0.101,0.0,0.899,Positive,1,0,85.0,45.00000000000001,,False,7919,1156736124640845824,PelosiSquadFive,
"True. @KamalaHarris got tons of sh*t for not going after the death penalty for a man who killed a police officer. 
https://t.co/D8F1Fvjvnk'
#DemDebate2",1081979018637905921,1156739274211057664,08/01/2019 01:31,Mitch Perry,MitchPerry18,203,162,"Tallahassee, FL",01/06/2019 18:21,False,http://Floridaphoenix.com,0,-0.8625,0.09,0.365,0.545,Negative,0,1,7.499999999999998,32.5,,False,580,,,
I think she’s the least compelling speaker and least likeable person on the stage. Go figure.,944448194498453504,1156739274127159296,08/01/2019 01:31,Ranzaldua1111,ranzaldua1111,1612,1692,"DC, CT, NY (Manhattan)",12/23/2017 06:02,True,,0,-0.4847,0.0,0.242,0.758,Negative,0,1,-10.0,46.666666666666664,,False,1614,,,
"Bennet sensibly asks why so much time is being devoted to discussing the circumstances of the past rather than the circumstances of the present.

#DemDebate2
https://t.co/xunrDGVOlB",7797322,1156739274655621121,08/01/2019 01:31,Northwest Progressive Institute,nwprogressive,3832,4670,"Redmond, WA",07/29/2007 06:34,True,http://www.nwprogressive.org,0,0.4019,0.097,0.0,0.903,Positive,1,0,-1.6666666666666663,15.0,,False,27968,,,
I am so sick of these candidates beating each other up. STOP. #DemDebate Debate ideas don’t cannibalize each other. And why is Bennett yelling so loud,193583923,1156739274764673024,08/01/2019 01:31,Annette Maule,annie_3109,59,446,,09/22/2010 05:21,False,,0,-0.86,0.0,0.302,0.698,Negative,0,1,-21.607142857142858,60.17857142857144,,False,2101,,,['DemDebate']
"Don Lemon again asks a loaded question attacking @realDonaldTrump.

""What would you do to end the racial divide the racial divide in this country stoked by President Trump's racist tweets.""

#DemDebate",339984356,1156739274773028866,08/01/2019 01:31,Ivan Pentchoukov,IvanPentchoukov,12354,2811,New York City,07/21/2011 23:52,False,,0,-0.7906,0.0,0.2,0.8,Negative,0,1,0.0,0.0,,False,3959,,,
"Maybe it’s because there are more Democrats than there were Avengers in the last movie, but I had no idea that Michael Bennett was running for president #DemDebate",86800109,1156739275108638721,08/01/2019 01:31,houze with a Z.,TravisHouze,816,1333,District of Columbia,11/01/2009 20:53,True,http://www.travishouze.com/,0,-0.4215,0.0,0.097,0.903,Negative,0,1,25.0,28.333333333333332,,False,31610,,,
"Tulsi with the hits on Harris, she couldn’t handle it. #DemDebate",24738433,1156739275221872640,08/01/2019 01:31,Martinus M. Mitchum,MartinusMitchum,686,671,"New Orleans, LA",03/16/2009 18:11,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,71415,,,['DemDebate']
Booker rips Biden for evoking Obama only when convenient: 'Can't have it both ways' via @washtimes  https://t.co/Q4f8z1o7sy https://t.co/f2L1WSrUTd,757182284726435840,1156739274403983360,08/01/2019 01:31,Indy News Media®,indynewsmedia,4443,4999,FEMA Region 5,07/24/2016 11:54,True,https://indynews.org/,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,100.0,,False,49497,,,
"What I see so far are folks ruining their shot at a VP nod. The lucky choice will be the Dem nominee in 2024. Almost certainly. Or, perhaps they aren’t interested? #DemDebate2",3733744576,1156739275272183808,08/01/2019 01:31,David Thompson,RaveOnDavid,3255,4620,"West Virginia, USA",09/22/2015 00:59,True,,0,0.6815,0.214,0.056,0.73,Positive,1,0,22.44047619047619,72.61904761904762,,False,3017,,,
"Bennet: ""You can draw a straight line from slavery to segregation to Jim Crow to mass incarceration."" #DemDebate",1497120283,1156739277860102144,08/01/2019 01:31,Jon,JonMIPol,2188,590,"Michigan, USA",06/10/2013 01:51,True,,0,-0.5994,0.088,0.221,0.691,Negative,0,1,20.0,40.0,,False,41457,,,['DemDebate']
"Bennet is growing on me. 
#DemDebate",16828709,1156739278027796480,08/01/2019 01:31,Debra Elana,debra_elana,238,227,"san antonio, texas",10/17/2008 18:47,True,http://debraelana.com,0,0.1779,0.254,0.0,0.746,Positive,1,0,0.0,0.0,,False,13622,,,['DemDebate']
Bodied her ,1061584949206286337,1156739278078189568,08/01/2019 01:31,Street Politics With Talessia,SPWTalessia,4393,573,"Cleveland, OH",11/11/2018 11:42,False,https://www.streetpoliticswithtalessia.com/shop-2,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,6018,,,
"OMG Bennet has a point!  Go in, Senator #DemDebate",1048403215778238464,1156739278183026688,08/01/2019 01:31, The GOP is trash ,Judyperude,24,145,,10/06/2018 02:42,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,945,,,['DemDebate']
What he screaming for?  #DemDebate,16439062,1156739278241763328,08/01/2019 01:31,Keenon Daequan Ray Jackson,Tr3Ape06,621,802,TN,09/24/2008 19:24,True,,0,-0.3818,0.0,0.245,0.755,Negative,0,1,0.0,0.0,,False,43130,,,['DemDebate']
This needs to be retweeted by everyone.,1066692761292816384,1156739278057222144,08/01/2019 01:31,Malcolm,QBear67,13,53,"Texas, USA",11/25/2018 13:59,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,859,,,
Biden and Tulsi really just tag teamed Kamala and I'm kinda happy #DemDebate2,3325800195,1156739278287847425,08/01/2019 01:31,CRW,My_World_Tour16,65,92,Team NYC,06/14/2015 23:57,False,,0,0.5279,0.221,0.0,0.779,Positive,1,0,50.0,60.0,,False,3500,,,['DemDebate2']
They keep asking the most generic white dudes why they’re the ones to heal the racial divide. Bennett actually didn’t fumble it like Hickenlooper did #DemDebate,2432841469,1156739278447304709,08/01/2019 01:31,Lewis Lyons Jr.,llyons_2,58,128,Trapped in Tech sub-basement,04/08/2014 01:20,True,,0,0.3612,0.091,0.0,0.909,Positive,1,0,12.5,15.0,,False,361,,,
Who me? #DemDebate,36519544,1156739278757683201,08/01/2019 01:31,all inclusive,SephoraGurl,310,1910,,04/29/2009 23:28,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,8434,,,['DemDebate']
"Debate NOT going in a good direction for candidates tonight. 

Last night debate was engaging but more civil and with a little humor. 

Liberals suffer so much PTSD from Trump that we can’t handle unecessary in fighting and yelling. 
#DemocraticDebate2020
#DemDebate2",15587517,1156739278631788544,08/01/2019 01:31,Opinionated,OpinionatedEYE,4802,4395,Michigan - LosAngeles,07/24/2008 19:36,False,,0,-0.7504,0.083,0.197,0.72,Negative,0,1,26.875,42.77777777777778,,False,16787,,,
#Harris and #Biden  are getting slapped around tonight!  #Booker and #Gabbard are on point! #CNNDebate #CNNDemDebate,430131483,1156739278803734528,08/01/2019 01:31,Jill Johnson,JillJohnson1982,21,103,Geneva,12/06/2011 20:09,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,71,,,"['Harris', 'Biden', 'Booker', 'Gabbard', 'CNNDebate', 'CNNDemDebate']"
"And now Tulsi has murdered Harris. As entertaining as this is, it’s really frustrating to watch the Democrats simply tearing each other apart and STILL NOT TALKING ABOUT MOTHERFUCKING CLIMATE CHANGE #DemocraticDebate2020 #DemDebate #DemDebate2",98753635,1156739278858121216,08/01/2019 01:31,Emma George,SillyFilmie,251,272,,12/23/2009 00:28,True,,0,-0.2683,0.148,0.172,0.68,Negative,0,1,-0.6250000000000006,58.30357142857143,,False,6427,,,
yeah wtf was that?!  #DemDebate,143104075,1156739279067975680,08/01/2019 01:31,Secular Talk,KyleKulinski,181849,1031,New York,05/12/2010 16:05,False,http://youtube.com/seculartalk,0,0.1511,0.35,0.317,0.333,Positive,1,0,-62.5,100.0,,True,63856,,,['DemDebate']
@KamalaHarris does not really comprehend time constraints. #DemDebate #goodgrief #stopalready,26110080,1156739278120062977,08/01/2019 01:31,Shannon Teague,Shannon1129,397,675,,03/23/2009 22:41,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,-10.0,20.0,,False,579,,KamalaHarris,"['DemDebate', 'goodgrief', 'stopalready']"
"I’m all about holding each other accountable. Thank you @TulsiGabbard for bringing forward string of questions about @KamalaHarris’s record. We need to know more about our candidates, and they have the responsibility to give us gritty details and not broad strokes. 

#DemDebate",1066547629,1156739279088967681,08/01/2019 01:31,Vindra,nylitgirl,1780,1686,"Ask Your Mom, NY",01/06/2013 19:47,True,,0,0.3612,0.057,0.0,0.943,Positive,1,0,8.59375,48.4375,,False,21726,,,
"@TulsiGabbard throwing at @KamelaHarris
 
#DemDebate2 #DemDebate",1081631216519004161,1156739279403573252,08/01/2019 01:31,Tara R,TaraRengert,42,60,"Bethesda, MD",01/05/2019 19:19,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,592,,TulsiGabbard,"['DemDebate2', 'DemDebate']"
@knobuddie maybe let her speak for herself? #mywife  #DemDebate,90553253,1156739282020831232,08/01/2019 01:31,Bill,arbitrary_code,141,1007,,11/17/2009 03:25,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,3706,1156737623295217664,knobuddie,"['mywife', 'DemDebate']"
I like the screaming guy #DemDebate,3984767445,1156739282125631488,08/01/2019 01:31,Melissa,melissasprofile,895,2480,Toronto,10/18/2015 05:36,False,https://letterboxd.com/melissa90s/,0,-0.0258,0.309,0.321,0.37,Neutral,0,0,0.0,0.0,,False,68638,,,['DemDebate']
@KamalaHarris is getting her butt kicked left and right. Blocking evidence to prevent an innocent man to be free? Not cool. #DemDebate #DemDebate2,1048348597719388162,1156739282004058113,08/01/2019 01:31,DeplorableAmericanLatina,BoriquaChic1976,102,295,United States,10/05/2018 23:05,False,,0,0.3045,0.232,0.155,0.613,Positive,1,0,20.21428571428571,53.714285714285715,,False,1719,,KamalaHarris,
OMG! Bennett woke up! And actually made some valid points.  #DemDebate,20722156,1156739282129735680,08/01/2019 01:31,BeautifullyBlack,dreamingofpeace,1985,4829,,02/12/2009 21:42,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,10.0,,False,47977,,,['DemDebate']
"News Flash, They will make it worse",937760573365743616,1156739282075148288,08/01/2019 01:31,Coleman Moreing,ColemanMoreing,197,226,"Hemet, CA",12/04/2017 19:08,True,,0,-0.4767,0.0,0.341,0.659,Negative,0,1,-40.0,60.0,,False,15723,,,
". @KamalaHarris doing...pretty okay defending her prosecutorial record. Framing it as a matter of practice being very different than theoretical debates, while also working to change the system from the inside, is probably the best way to go. #DemDebate",450841499,1156739282071097344,08/01/2019 01:31,AndSamWillPayForIt,SamBoxTho,150,669,PA,12/30/2011 18:36,False,,0,0.7351,0.175,0.0,0.825,Positive,1,0,37.5,42.00000000000001,,False,4155,,,
@jameshohmann Gabbard is securing her bag as Biden’s running mate. #DemDebate2,703451746492882948,1156739282146660354,08/01/2019 01:31,Hannah,iamhannahhasan,294,876,"Charlotte, NC",02/27/2016 05:29,False,http://www.howtohirehannah.com,0,0.3182,0.187,0.0,0.813,Positive,1,0,0.0,0.0,,False,2304,1156738356052729856,jameshohmann,['DemDebate2']
"Bennet gets applause for saying we shouldn't be talking about busing from 50 years ago, but what education looks like now #DemDebate2 #GenderLens2020",16616995,1156739282175967234,08/01/2019 01:31,Lindsay H. Hoffman,lhhoff,839,1844,University of Delaware,10/06/2008 17:56,True,https://www.cpc.udel.edu/national-agenda/national-agenda-2018-midterm-matters,0,0.631,0.197,0.0,0.803,Positive,1,0,0.0,0.0,,False,6130,,,
"One thing about these debates - everyone on the stage is smart. The nominee will go against Trump, who is stupid. The facts won't matter against him, someone needs to start name calling and making up facts. Let's see a show. #CNNDebate #DemDebate",223685932,1156739282364706816,08/01/2019 01:31,Gone2costco,Gone2costco,678,742,"Saint John, NB",12/07/2010 01:59,True,,0,-0.196,0.06,0.099,0.841,Negative,0,1,-29.28571428571428,82.14285714285714,,False,7852,,,
@JoeBiden you seem to not realize you were the ‘moderate old white guy’ choice for Obama. You weren’t his pick because you were the magical liberal savior of the Democrats. #DemDebate2,15863489,1156739841134120960,08/01/2019 01:34,antiblank,antiblank,47,129,,08/15/2008 14:42,True,http://www.seewhaticando.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,15.0,47.5,,False,955,,JoeBiden,
Inslee also looks like Drew Carey. #DemDebate,40141399,1156739841746513926,08/01/2019 01:34,Matt Bear-Fowler,wakingdreaming,337,1656,Maine,05/15/2009 01:26,False,,0,0.3612,0.294,0.0,0.706,Positive,1,0,0.0,0.0,,False,17195,,,['DemDebate']
"I appreciate @JayInslee’s response about racial divide. Thank you for checking your privilege, sir. #DemDebate",2360127163,1156739841750491137,08/01/2019 01:34,Alycia,disneyrunner85,24,102,,02/24/2014 22:42,False,http://yankeeswonderwall.blogspot.com/,0,0.7717,0.412,0.0,0.588,Positive,1,0,0.0,0.0,,False,3706,,,['DemDebate']
"Yang - Capitalism is why I'm good at anti-racism I guess? #DemDebate2 

Has he even SEEN how racist AI has been lately?",1017571688924540928,1156739841889120257,08/01/2019 01:34,Craig Hennigan,craig_hennigan,307,777,"Kirksville, MO and Detroit, MI",07/13/2018 00:49,True,,0,-0.3527,0.115,0.173,0.713,Negative,0,1,20.0,60.00000000000001,,False,4080,,,['DemDebate2']
Andrew Yang needs a Ted Talk not the presidency. #DemDebate,174547527,1156739841889046535,08/01/2019 01:34,phaydora,phaylovesabba,425,382,"New York, NY",08/04/2010 05:32,True,http://xanderbilt.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,20732,,,['DemDebate']
"Kudos to @JayInslee for calling for the elimination of the filibuster. Arguably it is the reason we haven't gotten a climate bill...
#DemDebate",384923143,1156739842027479048,08/01/2019 01:34,Michael E. Mann,MichaelEMann,116791,1109,"Penn State University, PA",10/04/2011 15:28,True,http://michaelmann.net,0,0.3182,0.13,0.079,0.791,Positive,1,0,0.0,0.0,,True,87839,,,
I don’t get why Biden is still 16 points ahead! He shouldn’t be!! #DemDebate,19791829,1156739841985523716,08/01/2019 01:34,Kristen Cincotta,kscincotta,1521,1188,"Atlanta, GA",01/30/2009 22:10,False,http://www.kristencincotta.com/,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,96493,1156739702826917891,kscincotta,['DemDebate']
Corey Booker looks like the kind of person who apologizes to the bully after they beat him up #DemDebate,890156737239670784,1156739842430160897,08/01/2019 01:34,The Radio Guy,BenLouisRadio,71,200,"Brooklyn, NY",07/26/2017 10:27,False,https://youtu.be/X3JOaSaOAgQ,0,0.2023,0.207,0.132,0.661,Positive,1,0,60.0,90.0,,False,1511,,,['DemDebate']
Is it just me on Bennet’s voice or does he sound exactly like Dale?  #DemDebate https://t.co/5gauCwWm65,13826052,1156739840358125569,08/01/2019 01:34,Steve Roop,Rooper,235,539,Tulsa,02/22/2008 16:49,True,,0,0.3612,0.143,0.0,0.857,Positive,1,0,32.5,32.5,,False,7196,,,['DemDebate']
"...is Inslee winning the debate so far? Doing very well. Disappointing for Harris and Biden tonight. Yang, Castro, and Booker have all been solid.",51625250,1156739842409189376,08/01/2019 01:34,RollDamnQuad,FanaticDeac,607,1130,,06/28/2009 02:23,True,http://Bloggersodear.com,0,0.4432,0.239,0.113,0.648,Positive,1,0,4.000000000000002,57.00000000000001,,False,29454,,,
"@donlemon: what will you do to end racism

Bennet: racism is bad mm’kay

#DemDebate2 https://t.co/L38zyguH27",1543507339,1156739841352224770,08/01/2019 01:34,frank james,_frank_james,56,544,"Grand Rapids, MI",06/24/2013 15:11,False,,0,-0.9136,0.0,0.494,0.506,Negative,0,1,-69.99999999999999,66.66666666666666,,False,597,,donlemon,['DemDebate2']
"#DemDebate When @KamalaHarris' comment about being one to make decisions while under fire unlike others, @TulsiGabbard should've followed it with: I've been under fire... in Iraq! ",1055866484143071233,1156739842656624640,08/01/2019 01:34,Virgo@Airborne,VirgoAirborne1,313,340,United States,10/26/2018 16:59,False,,0,0.1759,0.098,0.076,0.826,Positive,1,0,0.0,0.0,,False,5207,,,['DemDebate']
Great line number two of evening goes to #Inslee - we’re gonna work like the dickens . Number one line probably joe tho with - it’s malarkey #DemDebate,1136660701756440582,1156739842727956486,08/01/2019 01:34,thatkincaid,ChipDestructo,1400,1678,"Philadelphia, PA",06/06/2019 15:46,False,,0,0.802,0.305,0.0,0.695,Positive,1,0,80.0,75.0,,False,622,,,['Inslee']
I'm glad that they're asking EVERYONE this question and not just the white guys. #CivilPolticsLive #DemDebate #DemocraticDebate #DemDebate2,2863298407,1156739842992148480,08/01/2019 01:34,Civil Politics,CivilpoliticsFM,63,37,,10/18/2014 18:58,False,http://civilpoliticsradio.com,0,0.4588,0.15,0.0,0.85,Positive,1,0,25.0,50.0,,False,2840,,,"['CivilPolticsLive', 'DemDebate', 'DemocraticDebate', 'DemDebate2']"
@JayInslee looking for his point...#DemDebate #DemDebate2 https://t.co/FWWERrnvcd,1131300073554567169,1156739843344490497,08/01/2019 01:34,James Queale,JamesQueale,56,676,"Moncton, New Brunswick",05/22/2019 20:45,False,http://instagram.com/djqueale,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,416,,JayInslee,"['DemDebate', 'DemDebate2']"
"INSLEE: 'I approach this question with humility... I feel I have a double responsibility to deal with racial disparity, including ending the school to prison pipeline in my state' #DemDebate https://t.co/7w1xbynwMp",701725963,1156739842790871041,08/01/2019 01:34,NowThis,nowthisnews,2384523,12219,The Internet & NYC,07/17/2012 20:31,True,http://nowthisnews.com/,0,-0.5106,0.0,0.109,0.891,Negative,0,1,0.0,0.0,,True,128542,1156739831961128960,nowthisnews,
#CNN is lousy at debates #DemDebate,937112780,1156739844502171648,08/01/2019 01:34,Flyover Country ,breezehillfarm,2707,2945,,11/09/2012 15:10,True,,0,-0.5423,0.0,0.412,0.588,Negative,0,1,-50.0,50.0,,False,98028,,,"['CNN', 'DemDebate']"
"I did not expect @MichaelBennet, of all the people on that stage, to be the one to bring up school segregation. #DemDebate",596249782,1156739844573474817,08/01/2019 01:34,Christopher Peak,CLPeak,827,669,"New Haven, CT",06/01/2012 08:07,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,3284,,,['DemDebate']
My only political analysis so far is that I can’t decide if Jay Inslee is hot or if it’s just the glasses. #DemDebate2,16361729,1156739844606873600,08/01/2019 01:34,Spencer ,portlandcryptid,136,229,"Oregon, USA",09/19/2008 10:35,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,8.75,73.75,,False,13958,,,['DemDebate2']
Chile they broke him,1053821002164121610,1156739844627992577,08/01/2019 01:34,Spidey_Uchiha ,CraveBadboiarty,1650,1004,,10/21/2018 01:31,False,https://www.instagram.com/badboiarty/,0,-0.4215,0.0,0.483,0.517,Negative,0,1,0.0,0.0,,False,15097,,,
"Well, Im a white man got pulled over in a black neighborhood. 
#DemDebate2",3187296901,1156739845173207041,08/01/2019 01:34,ScubaSteveSaid,scoobasteve7132,7355,7479,"Mobile, AL",05/07/2015 03:50,False,,0,0.2732,0.174,0.0,0.826,Positive,1,0,-8.333333333333332,21.666666666666668,,False,36002,,,['DemDebate2']
"Jay Inslee pivoting to the need to abolish the filibuster was really good. No matter what great ideas Dems have, Mitch won't let anything get accomplished. #DemDebate2",977693419517640705,1156739845265510401,08/01/2019 01:34,Ayesha,_Ayesha_23,11,142,,03/24/2018 23:47,False,,0,0.8434,0.321,0.069,0.611,Positive,1,0,56.666666666666664,61.66666666666667,,False,402,,,
